dane036.txt ,  2850 , 0.000355 , 1 , 14896 , 50 , 5
dane037.txt ,  2758 , 0.000379 , 1 , 14896 , 50 , 5
dane038.txt ,  2721 , 0.000477 , 1 , 14896 , 50 , 5
dane039.txt ,  2576 , 0.000365 , 1 , 14896 , 50 , 5
dane040.txt ,  2790 , 0.000399 , 1 , 14896 , 50 , 5
dane041.txt ,  3135 , 0.000695 , 1 , 33516 , 50 , 10
dane042.txt ,  3032 , 0.000711 , 1 , 33516 , 50 , 10
dane043.txt ,  2986 , 0.000710 , 1 , 33516 , 50 , 10
dane044.txt ,  3198 , 0.000717 , 1 , 33516 , 50 , 10
dane045.txt ,  3160 , 0.000832 , 1 , 33516 , 50 , 10
dane046.txt ,  3178 , 0.000670 , 1 , 33516 , 50 , 10
dane047.txt ,  3277 , 0.000822 , 1 , 33516 , 50 , 10
dane048.txt ,  3123 , 0.000938 , 1 , 33516 , 50 , 10
dane049.txt ,  3002 , 0.000851 , 1 , 33516 , 50 , 10
dane050.txt ,  3257 , 0.000725 , 1 , 33516 , 50 , 10
dane051.txt ,  4082 , 0.001483 , 1 , 70756 , 50 , 20
dane052.txt ,  3921 , 0.001500 , 1 , 70756 , 50 , 20
dane053.txt ,  3927 , 0.001411 , 1 , 70756 , 50 , 20
dane054.txt ,  3969 , 0.001862 , 1 , 70756 , 50 , 20
dane055.txt ,  3835 , 0.001445 , 1 , 70756 , 50 , 20
dane056.txt ,  3914 , 0.001406 , 1 , 70756 , 50 , 20
dane057.txt ,  3952 , 0.001675 , 1 , 70756 , 50 , 20
dane058.txt ,  3938 , 0.001624 , 1 , 70756 , 50 , 20
dane059.txt ,  3952 , 0.001390 , 1 , 70756 , 50 , 20
dane060.txt ,  4079 , 0.001332 , 1 , 70756 , 50 , 20
dane061.txt ,  5519 , 0.001886 , 1 , 59796 , 100 , 5
dane062.txt ,  5348 , 0.001675 , 1 , 59796 , 100 , 5
dane063.txt ,  5219 , 0.001812 , 1 , 59796 , 100 , 5
dane064.txt ,  5023 , 0.001350 , 1 , 59796 , 100 , 5
dane065.txt ,  5266 , 0.001344 , 1 , 59796 , 100 , 5
dane066.txt ,  5139 , 0.001874 , 1 , 59796 , 100 , 5
dane067.txt ,  5259 , 0.001896 , 1 , 59796 , 100 , 5
dane068.txt ,  5120 , 0.001478 , 1 , 59796 , 100 , 5
dane069.txt ,  5489 , 0.001472 , 1 , 59796 , 100 , 5
dane070.txt ,  5341 , 0.001719 , 1 , 59796 , 100 , 5
dane071.txt ,  5846 , 0.003420 , 1 , 134541 , 100 , 10
dane072.txt ,  5453 , 0.002889 , 1 , 134541 , 100 , 10
dane073.txt ,  5824 , 0.003056 , 1 , 134541 , 100 , 10
dane074.txt ,  5929 , 0.002834 , 1 , 134541 , 100 , 10
dane075.txt ,  5679 , 0.002871 , 1 , 134541 , 100 , 10
dane076.txt ,  5375 , 0.002687 , 1 , 134541 , 100 , 10
dane077.txt ,  5704 , 0.002728 , 1 , 134541 , 100 , 10
dane078.txt ,  5760 , 0.002853 , 1 , 134541 , 100 , 10
dane079.txt ,  6032 , 0.002849 , 1 , 134541 , 100 , 10
dane080.txt ,  5918 , 0.002745 , 1 , 134541 , 100 , 10
dane081.txt ,  6541 , 0.005446 , 1 , 284031 , 100 , 20
dane082.txt ,  6523 , 0.005715 , 1 , 284031 , 100 , 20
dane083.txt ,  6639 , 0.006054 , 1 , 284031 , 100 , 20
dane084.txt ,  6557 , 0.005853 , 1 , 284031 , 100 , 20
dane085.txt ,  6695 , 0.006235 , 1 , 284031 , 100 , 20
dane086.txt ,  6664 , 0.007096 , 1 , 284031 , 100 , 20
dane087.txt ,  6632 , 0.005717 , 1 , 284031 , 100 , 20
dane088.txt ,  6739 , 0.005379 , 1 , 284031 , 100 , 20
dane089.txt ,  6677 , 0.005532 , 1 , 284031 , 100 , 20
dane090.txt ,  6677 , 0.006097 , 1 , 284031 , 100 , 20
dane091.txt , 10942 , 0.010663 , 1 , 539091 , 200 , 10
dane092.txt , 10716 , 0.013234 , 1 , 539091 , 200 , 10
dane093.txt , 11025 , 0.013420 , 1 , 539091 , 200 , 10
dane094.txt , 11057 , 0.016062 , 1 , 539091 , 200 , 10
dane095.txt , 10645 , 0.014879 , 1 , 539091 , 200 , 10
dane096.txt , 10458 , 0.013682 , 1 , 539091 , 200 , 10
dane097.txt , 10989 , 0.013331 , 1 , 539091 , 200 , 10
dane098.txt , 10829 , 0.013850 , 1 , 539091 , 200 , 10
dane099.txt , 10574 , 0.015681 , 1 , 539091 , 200 , 10
dane100.txt , 10807 , 0.014775 , 1 , 539091 , 200 , 10
dane101.txt , 11594 , 0.025174 , 1 , 1138081 , 200 , 20
dane102.txt , 11675 , 0.029696 , 1 , 1138081 , 200 , 20
dane103.txt , 11852 , 0.025485 , 1 , 1138081 , 200 , 20
dane104.txt , 11803 , 0.029431 , 1 , 1138081 , 200 , 20
dane105.txt , 11685 , 0.025297 , 1 , 1138081 , 200 , 20
dane106.txt , 11629 , 0.029238 , 1 , 1138081 , 200 , 20
dane107.txt , 11833 , 0.026359 , 1 , 1138081 , 200 , 20
dane108.txt , 11913 , 0.028960 , 1 , 1138081 , 200 , 20
dane109.txt , 11673 , 0.023887 , 1 , 1138081 , 200 , 20
dane110.txt , 11869 , 0.027886 , 1 , 1138081 , 200 , 20
dane111.txt , 26670 , 0.132415 , 1 , 7120231 , 500 , 20
dane112.txt , 27232 , 0.162159 , 1 , 7120231 , 500 , 20
dane113.txt , 26848 , 0.155619 , 1 , 7120231 , 500 , 20
dane114.txt , 27055 , 0.131439 , 1 , 7120231 , 500 , 20
dane115.txt , 26727 , 0.131379 , 1 , 7120231 , 500 , 20
dane116.txt , 26992 , 0.132614 , 1 , 7120231 , 500 , 20
dane117.txt , 26797 , 0.131263 , 1 , 7120231 , 500 , 20
dane118.txt , 27138 , 0.131441 , 1 , 7120231 , 500 , 20
dane119.txt , 26631 , 0.139443 , 1 , 7120231 , 500 , 20
dane120.txt , 26984 , 0.128374 , 1 , 7120231 , 500 , 20
